activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3820719,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820722,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820771,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3820774,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3820791,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820792,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820793,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820803,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3820808,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3820839,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820840,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3820847,updated,Opened,Opened,Opened,15000,0,0,0,0,15000,0
3820850,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3820856,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3820897,updated,Opened,Opened,Opened,15000,0,0,0,0,15000,0
3820954,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3820960,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3820975,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3820990,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3821028,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3821089,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3821135,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3821147,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3821156,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821267,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3821302,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3821334,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3821358,updated,Opened,Opened,Opened,2817,0,0,0,0,2817,0
3821359,updated,Opened,Opened,Opened,2817,0,0,0,0,2817,0
3821371,updated,Opened,Opened,Opened,2817,0,0,0,0,2817,0
3821372,updated,Opened,Opened,Opened,2817,0,0,0,0,2817,0
3821501,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821503,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821508,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3821525,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3821534,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3821548,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3821551,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821572,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3821586,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821610,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821613,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821616,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821633,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821638,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821640,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821650,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821654,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821662,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821669,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821689,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821719,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821733,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821734,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3821855,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3822124,updated,Opened,Opened,Opened,7500,0,0,0,0,7500,0
3822143,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3822272,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3822344,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3822351,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3822375,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3822393,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822401,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822458,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3822517,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822526,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3822620,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822686,updated,Opened,Opened,Opened,3000,0,0,0,0,3000,0
3822735,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822768,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822775,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822792,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822814,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822831,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822837,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822880,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3822927,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3822946,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3822961,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3822963,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3822970,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3822982,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3822986,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3822992,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3823005,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3823010,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
3823018,updated,Opened,Opened,Opened,2000,0,0,0,0,2000,0
