activity_transaction_id,type,value,value_was,status,gift_charge,note_charge,packaging_charge,pick_pack_charge,shipping_charge,total_charge,undeliverable_charge
3943312,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3943453,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3943931,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3944202,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3944208,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
3944380,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3944579,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3944600,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3944609,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3944644,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3944722,updated,Opened,Opened,Opened,3000,0,0,0,0,3000,0
3944964,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3944969,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3945427,updated,Opened,Opened,Opened,10000,0,0,0,0,10000,0
3945626,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3945686,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3945696,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3945708,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3945893,updated,Opened,Opened,Opened,4000,0,0,0,0,4000,0
3945975,updated,Opened,Opened,Opened,9000,0,0,0,0,9000,0
3946044,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3952553,updated,Opened,Opened,Opened,2500,0,0,0,0,2500,0
3952744,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3952753,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3952756,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3952773,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3952792,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3952819,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3952834,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3952853,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3953145,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3953150,updated,Opened,Opened,Opened,1000,0,0,0,0,1000,0
3953324,updated,Opened,Opened,Opened,500,0,0,0,0,500,0
3953480,updated,Opened,Opened,Opened,5000,0,0,0,0,5000,0
3953642,updated,Opened,Opened,Opened,1500,0,0,0,0,1500,0
